"datetimePST","datatype","Latitude","Longitude","direction_deg","acc_x","acc_y","acc_z","pitch","Behaviour_state","Land"
"2023-07-02 13:51:14","SEN_ALL_5Hz",NA,NA,NA,-1,-682,703,1.708943588,NA,1
"2023-07-02 13:51:14","SEN_ALL_5Hz",NA,NA,NA,31,-836,735,0.967997868,NA,1
"2023-07-02 14:05:29","GPS",48.63527298,-123.2907333,130,213,-109,1001,9.366979973,NA,1
"2023-07-02 14:05:30","SEN_ALL_5Hz_START",NA,NA,NA,239,-34,1023,11.34338042,NA,1
"2023-07-02 14:05:30","SEN_ALL_5Hz",NA,NA,NA,223,-156,975,12.53743665,NA,1
"2023-07-02 14:05:32","SEN_ALL_5Hz",NA,NA,NA,223,-113,1023,12.43854443,NA,1
"2023-07-02 14:05:33","SEN_ALL_5Hz",NA,NA,NA,239,-167,991,12.70860735,NA,1
"2023-07-02 14:05:34","SEN_ALL_5Hz",NA,NA,NA,207,-111,991,12.93184406,NA,1
"2023-07-02 14:05:34","SEN_ALL_5Hz",NA,NA,NA,255,-91,1007,13.14867039,NA,1
"2023-07-02 14:05:36","SEN_ALL_5Hz",NA,NA,NA,223,-126,943,13.34773596,NA,1
"2023-07-02 14:05:37","SEN_ALL_5Hz",NA,NA,NA,239,-34,1039,13.38971032,NA,1
"2023-07-02 14:05:38","SEN_ALL_5Hz",NA,NA,NA,223,-164,991,12.70985062,NA,1
"2023-07-02 14:05:38","SEN_ALL_5Hz",NA,NA,NA,223,-77,1007,12.50248042,NA,1
"2023-07-02 14:05:40","SEN_ALL_5Hz",NA,NA,NA,255,-151,991,13.07384698,NA,1
"2023-07-02 14:05:41","SEN_ALL_5Hz",NA,NA,NA,223,-123,1071,12.95967597,NA,1
"2023-07-02 14:05:42","SEN_ALL_5Hz",NA,NA,NA,239,-140,975,13.47611885,NA,1
"2023-07-02 14:05:42","SEN_ALL_5Hz",NA,NA,NA,239,-117,1023,13.0748915,NA,1
"2023-07-02 14:05:44","SEN_ALL_5Hz",NA,NA,NA,223,-131,959,13.20724081,NA,1
"2023-07-02 14:05:45","SEN_ALL_5Hz",NA,NA,NA,239,-120,1039,13.22248663,NA,1
"2023-07-02 14:05:46","SEN_ALL_5Hz",NA,NA,NA,255,-119,959,13.67746242,NA,1
"2023-07-02 14:05:46","SEN_ALL_5Hz",NA,NA,NA,223,-111,911,13.91019941,NA,1
"2023-07-02 14:05:48","SEN_ALL_5Hz",NA,NA,NA,255,-104,959,14.02991184,NA,1
"2023-07-02 14:05:49","SEN_ALL_5Hz",NA,NA,NA,239,-138,895,14.36387781,NA,1
"2023-07-02 14:05:50","SEN_ALL_5Hz",NA,NA,NA,255,-92,1023,13.84443613,NA,1
"2023-07-02 14:05:50","SEN_ALL_5Hz",NA,NA,NA,223,-121,943,13.67282532,NA,1
"2023-07-02 14:05:52","SEN_ALL_5Hz",NA,NA,NA,271,-89,1007,14.611356,NA,1
"2023-07-02 14:05:53","SEN_ALL_5Hz",NA,NA,NA,207,-124,943,13.57271104,NA,1
"2023-07-02 14:05:54","SEN_ALL_5Hz",NA,NA,NA,255,-129,975,13.68054863,NA,1
"2023-07-02 14:05:54","SEN_ALL_5Hz",NA,NA,NA,207,-108,911,13.31094522,NA,1
"2023-07-02 14:05:56","SEN_ALL_5Hz",NA,NA,NA,255,-120,959,13.80472013,NA,1
"2023-07-02 14:05:57","SEN_ALL_5Hz",NA,NA,NA,239,-136,1039,12.84377175,NA,1
"2023-07-02 14:05:58","SEN_ALL_5Hz",NA,NA,NA,239,-130,975,13.64949582,NA,1
"2023-07-02 14:05:58","SEN_ALL_5Hz",NA,NA,NA,239,-144,1039,12.87704802,NA,1
"2023-07-02 14:20:31","GPS",48.63525772,-123.2906494,87,327,-214,940,16.86550491,NA,1
"2023-07-02 14:20:32","SEN_ALL_5Hz_START",NA,NA,NA,335,-220,927,17.89169877,NA,1
"2023-07-02 14:20:32","SEN_ALL_5Hz",NA,NA,NA,351,-201,911,19.50898167,NA,1
"2023-07-02 14:20:34","SEN_ALL_5Hz",NA,NA,NA,335,-156,975,18.78625001,NA,1
"2023-07-02 14:20:35","SEN_ALL_5Hz",NA,NA,NA,335,-100,975,18.57429735,NA,1
"2023-07-02 14:20:36","SEN_ALL_5Hz",NA,NA,NA,351,-196,959,19.37198765,NA,1
"2023-07-02 14:20:36","SEN_ALL_5Hz",NA,NA,NA,303,-210,943,18.70085194,NA,1
"2023-07-02 14:20:38","SEN_ALL_5Hz",NA,NA,NA,303,-226,927,18.85154239,NA,1
"2023-07-02 14:20:39","SEN_ALL_5Hz",NA,NA,NA,335,-203,943,18.51940246,NA,1
"2023-07-02 14:20:40","SEN_ALL_5Hz",NA,NA,NA,319,-216,959,18.35133784,NA,1
"2023-07-02 14:20:40","SEN_ALL_5Hz",NA,NA,NA,335,-230,927,18.92727134,NA,1
"2023-07-02 14:20:42","SEN_ALL_5Hz",NA,NA,NA,303,-229,927,18.06433271,NA,1
"2023-07-02 14:20:43","SEN_ALL_5Hz",NA,NA,NA,319,-212,959,18.30527456,NA,1
"2023-07-02 14:20:44","SEN_ALL_5Hz",NA,NA,NA,319,-232,943,18.22085962,NA,1
"2023-07-02 14:20:44","SEN_ALL_5Hz",NA,NA,NA,303,-224,943,18.31533603,NA,1
"2023-07-02 14:20:46","SEN_ALL_5Hz",NA,NA,NA,351,-209,943,18.969593,NA,1
"2023-07-02 14:20:47","SEN_ALL_5Hz",NA,NA,NA,351,-138,991,18.62813932,NA,1
"2023-07-02 14:20:48","SEN_ALL_5Hz",NA,NA,NA,319,-201,959,18.65998647,NA,1
"2023-07-02 14:20:48","SEN_ALL_5Hz",NA,NA,NA,319,-177,959,19.1341345,NA,1
"2023-07-02 14:20:50","SEN_ALL_5Hz",NA,NA,NA,319,-203,959,18.41877106,NA,1
"2023-07-02 14:20:51","SEN_ALL_5Hz",NA,NA,NA,335,-225,943,19.24326689,NA,1
"2023-07-02 14:20:52","SEN_ALL_5Hz",NA,NA,NA,319,-227,927,19.03724319,NA,1
"2023-07-02 14:20:52","SEN_ALL_5Hz",NA,NA,NA,319,-201,911,18.93289287,NA,1
"2023-07-02 14:20:54","SEN_ALL_5Hz",NA,NA,NA,319,-221,927,18.83775808,NA,1
"2023-07-02 14:20:55","SEN_ALL_5Hz",NA,NA,NA,351,-220,927,19.15316567,NA,1
"2023-07-02 14:20:56","SEN_ALL_5Hz",NA,NA,NA,335,-208,943,19.13629802,NA,1
"2023-07-02 14:20:56","SEN_ALL_5Hz",NA,NA,NA,335,-122,991,18.99495794,NA,1
"2023-07-02 14:20:58","SEN_ALL_5Hz",NA,NA,NA,335,-151,991,18.84691348,NA,1
"2023-07-02 14:20:59","SEN_ALL_5Hz",NA,NA,NA,335,-171,991,18.96754421,NA,1
"2023-07-02 14:21:00","SEN_ALL_5Hz",NA,NA,NA,335,-101,1007,18.79804033,NA,1
"2023-07-02 14:21:00","SEN_ALL_5Hz",NA,NA,NA,351,-124,975,18.94539556,NA,1
"2023-07-02 14:35:45","GPS",48.63543701,-123.2907257,115,243,-52,1036,15.71128495,NA,1
"2023-07-02 14:35:46","SEN_ALL_5Hz_START",NA,NA,NA,239,-79,959,14.9279872,NA,1
"2023-07-02 14:35:46","SEN_ALL_5Hz",NA,NA,NA,223,-41,991,13.7786919,NA,1
"2023-07-02 14:35:48","SEN_ALL_5Hz",NA,NA,NA,243,3,1039,13.352973,NA,1
"2023-07-02 14:35:49","SEN_ALL_5Hz",NA,NA,NA,255,-171,959,14.29176495,NA,1
"2023-07-02 14:35:50","SEN_ALL_5Hz",NA,NA,NA,239,-103,959,13.49376413,NA,1
"2023-07-02 14:35:50","SEN_ALL_5Hz",NA,NA,NA,255,-126,991,13.76524352,NA,1
"2023-07-02 14:35:52","SEN_ALL_5Hz",NA,NA,NA,255,-139,975,14.08037673,NA,1
"2023-07-02 14:35:53","SEN_ALL_5Hz",NA,NA,NA,255,-79,975,14.15041323,NA,1
"2023-07-02 14:35:54","SEN_ALL_5Hz",NA,NA,NA,207,-51,991,13.23654553,NA,1
"2023-07-02 14:35:54","SEN_ALL_5Hz",NA,NA,NA,223,-105,991,13.41140309,NA,1
"2023-07-02 14:35:56","SEN_ALL_5Hz",NA,NA,NA,239,-129,991,13.61730129,NA,1
"2023-07-02 14:35:57","SEN_ALL_5Hz",NA,NA,NA,239,-101,927,13.85572342,NA,1
"2023-07-02 14:35:58","SEN_ALL_5Hz",NA,NA,NA,223,-116,991,13.86560459,NA,1
"2023-07-02 14:35:58","SEN_ALL_5Hz",NA,NA,NA,239,-115,959,14.04855774,NA,1
"2023-07-02 14:36:00","SEN_ALL_5Hz",NA,NA,NA,255,-132,975,14.29010099,NA,1
"2023-07-02 14:36:01","SEN_ALL_5Hz",NA,NA,NA,271,-58,1039,14.24309003,NA,1
"2023-07-02 14:36:02","SEN_ALL_5Hz",NA,NA,NA,223,-147,1007,13.7258723,NA,1
"2023-07-02 14:36:02","SEN_ALL_5Hz",NA,NA,NA,239,-130,959,13.81588507,NA,1
"2023-07-02 14:36:04","SEN_ALL_5Hz",NA,NA,NA,271,-158,975,14.3507766,NA,1
"2023-07-02 14:36:05","SEN_ALL_5Hz",NA,NA,NA,255,-20,1039,13.56423267,NA,1
"2023-07-02 14:36:06","SEN_ALL_5Hz",NA,NA,NA,255,-166,1039,14.09362879,NA,1
"2023-07-02 14:36:06","SEN_ALL_5Hz",NA,NA,NA,239,-121,959,13.68297327,NA,1
"2023-07-02 14:36:08","SEN_ALL_5Hz",NA,NA,NA,255,-136,975,13.95890515,NA,1
"2023-07-02 14:36:09","SEN_ALL_5Hz",NA,NA,NA,239,-91,975,13.76625657,NA,1
"2023-07-02 14:36:10","SEN_ALL_5Hz",NA,NA,NA,255,-12,1007,13.77864405,NA,1
"2023-07-02 14:36:10","SEN_ALL_5Hz",NA,NA,NA,255,-96,1023,14.23530687,NA,1
"2023-07-02 14:36:12","SEN_ALL_5Hz",NA,NA,NA,223,-111,927,13.42319291,NA,1
"2023-07-02 14:36:13","SEN_ALL_5Hz",NA,NA,NA,223,-118,975,13.28797737,NA,1
"2023-07-02 14:36:14","SEN_ALL_5Hz",NA,NA,NA,255,-115,959,14.04132094,NA,1
"2023-07-02 14:36:14","SEN_ALL_5Hz",NA,NA,NA,207,-48,991,13.37285308,NA,1
"2023-07-02 14:50:53","GPS",48.63526154,-123.2907104,42,245,-151,967,14.05101446,NA,1
"2023-07-02 14:50:53","SEN_ALL_5Hz_START",NA,NA,NA,255,-124,959,14.43647796,NA,1
"2023-07-02 14:50:53","SEN_ALL_5Hz",NA,NA,NA,255,-137,959,14.63931459,NA,1
"2023-07-02 14:50:55","SEN_ALL_5Hz",NA,NA,NA,255,-121,975,14.99438967,NA,1
"2023-07-02 14:50:56","SEN_ALL_5Hz",NA,NA,NA,255,-110,959,14.91781444,NA,1
"2023-07-02 14:50:57","SEN_ALL_5Hz",NA,NA,NA,239,-108,959,14.64857001,NA,1
"2023-07-02 14:50:57","SEN_ALL_5Hz",NA,NA,NA,255,-114,943,15.14645926,NA,1
"2023-07-02 14:50:59","SEN_ALL_5Hz",NA,NA,NA,255,-99,927,15.32552786,NA,1
"2023-07-02 14:51:00","SEN_ALL_5Hz",NA,NA,NA,255,-107,959,14.65075794,NA,1
"2023-07-02 14:51:01","SEN_ALL_5Hz",NA,NA,NA,239,-114,959,14.62116152,NA,1
"2023-07-02 14:51:01","SEN_ALL_5Hz",NA,NA,NA,239,-105,959,14.96049428,NA,1
"2023-07-02 14:51:03","SEN_ALL_5Hz",NA,NA,NA,271,-136,975,15.26419731,NA,1
"2023-07-02 14:51:04","SEN_ALL_5Hz",NA,NA,NA,255,-120,975,14.74050698,NA,1
"2023-07-02 14:51:05","SEN_ALL_5Hz",NA,NA,NA,255,-123,959,14.72034492,NA,1
"2023-07-02 14:51:05","SEN_ALL_5Hz",NA,NA,NA,239,-93,927,15.2768604,NA,1
"2023-07-02 14:51:07","SEN_ALL_5Hz",NA,NA,NA,255,-108,927,14.6510144,NA,1
"2023-07-02 14:51:08","SEN_ALL_5Hz",NA,NA,NA,255,-113,959,14.73928453,NA,1
"2023-07-02 14:51:09","SEN_ALL_5Hz",NA,NA,NA,255,-117,959,15.02198283,NA,1
"2023-07-02 14:51:09","SEN_ALL_5Hz",NA,NA,NA,255,-134,975,14.69149984,NA,1
"2023-07-02 14:51:11","SEN_ALL_5Hz",NA,NA,NA,287,-115,959,15.20025927,NA,1
"2023-07-02 14:51:12","SEN_ALL_5Hz",NA,NA,NA,271,-123,975,14.54230042,NA,1
"2023-07-02 14:51:13","SEN_ALL_5Hz",NA,NA,NA,271,-135,959,14.79353025,NA,1
"2023-07-02 14:51:13","SEN_ALL_5Hz",NA,NA,NA,287,-122,959,14.61266924,NA,1
"2023-07-02 14:51:15","SEN_ALL_5Hz",NA,NA,NA,271,-105,959,14.65082223,NA,1
"2023-07-02 14:51:16","SEN_ALL_5Hz",NA,NA,NA,255,-73,1023,14.79241482,NA,1
"2023-07-02 14:51:17","SEN_ALL_5Hz",NA,NA,NA,255,-14,1039,14.89408705,NA,1
"2023-07-02 14:51:17","SEN_ALL_5Hz",NA,NA,NA,271,-46,1007,15.48944751,NA,1
"2023-07-02 14:51:19","SEN_ALL_5Hz",NA,NA,NA,271,-10,1023,14.7499678,NA,1
"2023-07-02 14:51:20","SEN_ALL_5Hz",NA,NA,NA,271,-14,1039,14.95590692,NA,1
"2023-07-02 14:51:21","SEN_ALL_5Hz",NA,NA,NA,255,-31,1023,14.35822538,NA,1
"2023-07-02 14:51:21","SEN_ALL_5Hz",NA,NA,NA,255,-15,1023,14.40616132,NA,1
"2023-07-02 15:05:19","GPS",48.63534546,-123.290741,347,257,-136,976,14.91325453,NA,1
"2023-07-02 15:05:20","SEN_ALL_5Hz_START",NA,NA,NA,255,-110,959,14.91434554,NA,1
"2023-07-02 15:05:20","SEN_ALL_5Hz",NA,NA,NA,255,-114,959,15.29977027,NA,1
"2023-07-02 15:05:22","SEN_ALL_5Hz",NA,NA,NA,287,-135,959,15.09941557,NA,1
"2023-07-02 15:05:23","SEN_ALL_5Hz",NA,NA,NA,287,-143,975,14.84846381,NA,1
"2023-07-02 15:05:24","SEN_ALL_5Hz",NA,NA,NA,287,-138,943,14.76067193,NA,1
"2023-07-02 15:05:24","SEN_ALL_5Hz",NA,NA,NA,287,-156,975,15.08758094,NA,1
"2023-07-02 15:05:26","SEN_ALL_5Hz",NA,NA,NA,287,-133,959,14.84358483,NA,1
"2023-07-02 15:05:27","SEN_ALL_5Hz",NA,NA,NA,255,-89,959,15.18684377,NA,1
"2023-07-02 15:05:28","SEN_ALL_5Hz",NA,NA,NA,255,-83,991,14.45641779,NA,1
"2023-07-02 15:05:28","SEN_ALL_5Hz",NA,NA,NA,255,-73,1007,14.55944238,NA,1
"2023-07-02 15:05:30","SEN_ALL_5Hz",NA,NA,NA,255,-15,1055,14.47513247,NA,1
"2023-07-02 15:05:31","SEN_ALL_5Hz",NA,NA,NA,271,-91,1007,14.69428263,NA,1
"2023-07-02 15:05:32","SEN_ALL_5Hz",NA,NA,NA,255,-85,1007,14.88536797,NA,1
"2023-07-02 15:05:32","SEN_ALL_5Hz",NA,NA,NA,271,-155,1007,14.77728823,NA,1
"2023-07-02 15:05:34","SEN_ALL_5Hz",NA,NA,NA,239,-121,991,14.51262847,NA,1
"2023-07-02 15:05:35","SEN_ALL_5Hz",NA,NA,NA,271,-91,1023,14.72110075,NA,1
"2023-07-02 15:05:36","SEN_ALL_5Hz",NA,NA,NA,271,-106,1007,14.9330877,NA,1
"2023-07-02 15:05:36","SEN_ALL_5Hz",NA,NA,NA,255,-125,1023,14.45426185,NA,1
"2023-07-02 15:05:38","SEN_ALL_5Hz",NA,NA,NA,271,-177,1007,14.59964855,NA,1
"2023-07-02 15:05:39","SEN_ALL_5Hz",NA,NA,NA,271,-156,943,14.95716503,NA,1
"2023-07-02 15:05:40","SEN_ALL_5Hz",NA,NA,NA,239,-107,911,14.54397124,NA,1
"2023-07-02 15:05:40","SEN_ALL_5Hz",NA,NA,NA,255,-113,943,14.84865935,NA,1
"2023-07-02 15:05:42","SEN_ALL_5Hz",NA,NA,NA,239,-114,911,14.62930985,NA,1
"2023-07-02 15:05:43","SEN_ALL_5Hz",NA,NA,NA,255,-124,943,14.96772663,NA,1
"2023-07-02 15:05:44","SEN_ALL_5Hz",NA,NA,NA,239,-141,959,14.3112133,NA,1
"2023-07-02 15:05:44","SEN_ALL_5Hz",NA,NA,NA,271,-115,975,14.91721572,NA,1
"2023-07-02 15:05:46","SEN_ALL_5Hz",NA,NA,NA,287,-126,959,15.04485323,NA,1
"2023-07-02 15:05:47","SEN_ALL_5Hz",NA,NA,NA,271,-14,1055,14.81194565,NA,1
"2023-07-02 15:05:48","SEN_ALL_5Hz",NA,NA,NA,250,12,1007,14.32795457,NA,1
"2023-07-02 15:05:48","SEN_ALL_5Hz",NA,NA,NA,255,-142,991,14.54925289,NA,1
"2023-07-02 15:20:19","GPS",48.63525391,-123.2907562,354,259,-119,965,14.83140124,NA,1
"2023-07-02 15:20:20","SEN_ALL_5Hz_START",NA,NA,NA,255,-116,975,14.77972753,NA,1
"2023-07-02 15:20:20","SEN_ALL_5Hz",NA,NA,NA,255,-129,975,14.94684858,NA,1
"2023-07-02 15:20:22","SEN_ALL_5Hz",NA,NA,NA,271,-133,959,14.80895523,NA,1
"2023-07-02 15:20:23","SEN_ALL_5Hz",NA,NA,NA,271,-136,959,14.81681603,NA,1
"2023-07-02 15:20:24","SEN_ALL_5Hz",NA,NA,NA,271,-141,975,15.0338493,NA,1
"2023-07-02 15:20:24","SEN_ALL_5Hz",NA,NA,NA,271,-130,959,14.78408989,NA,1
"2023-07-02 15:20:26","SEN_ALL_5Hz",NA,NA,NA,271,-114,959,15.10728492,NA,1
"2023-07-02 15:20:27","SEN_ALL_5Hz",NA,NA,NA,271,-118,959,15.17340973,NA,1
"2023-07-02 15:20:28","SEN_ALL_5Hz",NA,NA,NA,255,-78,959,15.17925075,NA,1
"2023-07-02 15:20:28","SEN_ALL_5Hz",NA,NA,NA,255,-18,1023,14.60371954,NA,1
"2023-07-02 15:20:30","SEN_ALL_5Hz",NA,NA,NA,271,-11,1039,15.3947738,NA,1
"2023-07-02 15:20:31","SEN_ALL_5Hz",NA,NA,NA,255,-82,1007,14.7464865,NA,1
"2023-07-02 15:20:32","SEN_ALL_5Hz",NA,NA,NA,271,-84,959,14.88571078,NA,1
"2023-07-02 15:20:32","SEN_ALL_5Hz",NA,NA,NA,287,-19,1039,15.2573471,NA,1
"2023-07-02 15:20:34","SEN_ALL_5Hz",NA,NA,NA,271,-29,1039,15.105771,NA,1
"2023-07-02 15:20:35","SEN_ALL_5Hz",NA,NA,NA,255,-76,1023,14.55144319,NA,1
"2023-07-02 15:20:36","SEN_ALL_5Hz",NA,NA,NA,271,-89,959,14.89210926,NA,1
"2023-07-02 15:20:36","SEN_ALL_5Hz",NA,NA,NA,287,-111,959,14.9777473,NA,1
"2023-07-02 15:20:38","SEN_ALL_5Hz",NA,NA,NA,271,-126,959,14.79763467,NA,1
"2023-07-02 15:20:39","SEN_ALL_5Hz",NA,NA,NA,271,-130,975,14.84517163,NA,1
"2023-07-02 15:20:40","SEN_ALL_5Hz",NA,NA,NA,287,-149,959,15.04943942,NA,1
"2023-07-02 15:20:40","SEN_ALL_5Hz",NA,NA,NA,271,-143,959,14.92825249,NA,1
"2023-07-02 15:20:42","SEN_ALL_5Hz",NA,NA,NA,271,-136,975,15.16108612,NA,1
"2023-07-02 15:20:43","SEN_ALL_5Hz",NA,NA,NA,255,-107,975,14.84348776,NA,1
"2023-07-02 15:20:44","SEN_ALL_5Hz",NA,NA,NA,255,-117,959,15.05482902,NA,1
"2023-07-02 15:20:44","SEN_ALL_5Hz",NA,NA,NA,287,-150,975,15.06030653,NA,1
"2023-07-02 15:20:46","SEN_ALL_5Hz",NA,NA,NA,271,-145,975,14.7680546,NA,1
"2023-07-02 15:20:47","SEN_ALL_5Hz",NA,NA,NA,271,-140,975,14.79270957,NA,1
"2023-07-02 15:20:48","SEN_ALL_5Hz",NA,NA,NA,271,-129,975,14.71016764,NA,1
"2023-07-02 15:20:48","SEN_ALL_5Hz",NA,NA,NA,287,-143,975,14.8528097,NA,1
"2023-07-02 15:35:20","GPS",48.63564682,-123.2899323,249,117,-728,722,9.622504,NA,0
"2023-07-02 15:35:21","SEN_ALL_5Hz_START",NA,NA,NA,63,-761,687,7.528792682,NA,0
"2023-07-02 15:35:21","SEN_ALL_5Hz",NA,NA,NA,63,-745,719,6.110139373,NA,0
"2023-07-02 15:35:23","SEN_ALL_5Hz",NA,NA,NA,127,-715,719,6.035041172,NA,0
"2023-07-02 15:35:24","SEN_ALL_5Hz",NA,NA,NA,111,-749,703,6.036769546,NA,0
"2023-07-02 15:35:25","SEN_ALL_5Hz",NA,NA,NA,111,-744,703,6.022983066,NA,0
"2023-07-02 15:35:25","SEN_ALL_5Hz",NA,NA,NA,95,-753,703,6.842136909,NA,0
"2023-07-02 15:35:27","SEN_ALL_5Hz",NA,NA,NA,111,-709,735,7.751499812,NA,0
"2023-07-02 15:35:28","SEN_ALL_5Hz",NA,NA,NA,95,-733,687,6.696965392,NA,0
"2023-07-02 15:35:29","SEN_ALL_5Hz",NA,NA,NA,95,-733,703,6.703333618,NA,0
"2023-07-02 15:35:29","SEN_ALL_5Hz",NA,NA,NA,111,-752,687,6.414708557,NA,0
"2023-07-02 15:35:31","SEN_ALL_5Hz",NA,NA,NA,127,-752,687,7.101147433,NA,0
"2023-07-02 15:35:32","SEN_ALL_5Hz",NA,NA,NA,111,-738,703,6.208407303,NA,0
"2023-07-02 15:35:33","SEN_ALL_5Hz",NA,NA,NA,111,-736,703,6.211911679,NA,0
"2023-07-02 15:35:33","SEN_ALL_5Hz",NA,NA,NA,111,-755,703,6.361577782,NA,0
"2023-07-02 15:35:35","SEN_ALL_5Hz",NA,NA,NA,79,-763,703,5.473815195,NA,0
"2023-07-02 15:35:36","SEN_ALL_5Hz",NA,NA,NA,95,-740,687,5.292721019,NA,0
"2023-07-02 15:35:37","SEN_ALL_5Hz",NA,NA,NA,79,-731,703,5.1535237,NA,0
"2023-07-02 15:35:37","SEN_ALL_5Hz",NA,NA,NA,95,-717,719,5.305269041,NA,0
"2023-07-02 15:35:39","SEN_ALL_5Hz",NA,NA,NA,127,-758,719,6.004331012,NA,0
"2023-07-02 15:35:40","SEN_ALL_5Hz",NA,NA,NA,111,-748,703,6.185516171,NA,0
"2023-07-02 15:35:41","SEN_ALL_5Hz",NA,NA,NA,111,-749,703,6.185596099,NA,0
"2023-07-02 15:35:41","SEN_ALL_5Hz",NA,NA,NA,111,-738,703,6.571676554,NA,0
"2023-07-02 15:35:43","SEN_ALL_5Hz",NA,NA,NA,111,-750,703,6.184637633,NA,0
"2023-07-02 15:35:44","SEN_ALL_5Hz",NA,NA,NA,111,-721,719,6.032586742,NA,0
"2023-07-02 15:35:45","SEN_ALL_5Hz",NA,NA,NA,111,-736,703,5.853955515,NA,0
"2023-07-02 15:35:45","SEN_ALL_5Hz",NA,NA,NA,111,-747,703,6.185563448,NA,0
"2023-07-02 15:35:47","SEN_ALL_5Hz",NA,NA,NA,95,-738,703,5.663007315,NA,0
"2023-07-02 15:35:48","SEN_ALL_5Hz",NA,NA,NA,95,-735,703,5.293170666,NA,0
"2023-07-02 15:35:49","SEN_ALL_5Hz",NA,NA,NA,95,-745,703,4.790333641,NA,0
"2023-07-02 15:35:49","SEN_ALL_5Hz",NA,NA,NA,95,-749,703,5.108903447,NA,0
"2023-07-02 15:50:44","GPS",48.63516235,-123.2895203,325,255,-775,662,9.43860906,NA,0
"2023-07-02 15:50:44","SEN_ALL_5Hz_START",NA,NA,NA,223,-715,687,10.99577131,NA,0
"2023-07-02 15:50:44","SEN_ALL_5Hz",NA,NA,NA,175,-592,719,13.66830205,NA,0
"2023-07-02 15:50:46","SEN_ALL_5Hz",NA,NA,NA,383,-593,767,17.26580575,NA,0
"2023-07-02 15:50:47","SEN_ALL_5Hz",NA,NA,NA,271,-476,671,19.30235175,NA,0
"2023-07-02 15:50:48","SEN_ALL_5Hz",NA,NA,NA,383,-762,751,16.32175411,NA,0
"2023-07-02 15:50:48","SEN_ALL_5Hz",NA,NA,NA,223,-721,735,8.645173682,NA,0
"2023-07-02 15:50:50","SEN_ALL_5Hz",NA,NA,NA,127,-832,559,8.786070315,NA,0
"2023-07-02 15:50:51","SEN_ALL_5Hz",NA,NA,NA,127,-914,431,9.890909514,NA,0
"2023-07-02 15:50:52","SEN_ALL_5Hz",NA,NA,NA,319,-965,463,12.35102459,NA,0
"2023-07-02 15:50:52","SEN_ALL_5Hz",NA,NA,NA,95,-867,687,11.73817434,NA,0
"2023-07-02 15:50:54","SEN_ALL_5Hz",NA,NA,NA,255,-819,575,11.65883207,NA,0
"2023-07-02 15:50:55","SEN_ALL_5Hz",NA,NA,NA,191,-870,543,9.845989413,NA,0
"2023-07-02 15:50:56","SEN_ALL_5Hz",NA,NA,NA,223,-844,543,11.52124811,NA,0
"2023-07-02 15:50:56","SEN_ALL_5Hz",NA,NA,NA,271,-888,511,12.10611356,NA,0
"2023-07-02 15:50:58","SEN_ALL_5Hz",NA,NA,NA,191,-787,591,10.52956359,NA,0
"2023-07-02 15:50:59","SEN_ALL_5Hz",NA,NA,NA,207,-924,479,12.91281196,NA,0
"2023-07-02 15:51:00","SEN_ALL_5Hz",NA,NA,NA,255,-860,495,12.44461356,NA,0
"2023-07-02 15:51:00","SEN_ALL_5Hz",NA,NA,NA,191,-866,607,11.57909116,NA,0
"2023-07-02 15:51:02","SEN_ALL_5Hz",NA,NA,NA,191,-814,495,10.19472829,NA,0
"2023-07-02 15:51:03","SEN_ALL_5Hz",NA,NA,NA,191,-959,559,9.939493981,NA,0
"2023-07-02 15:51:04","SEN_ALL_5Hz",NA,NA,NA,303,-856,495,14.44168648,NA,0
"2023-07-02 15:51:04","SEN_ALL_5Hz",NA,NA,NA,159,-791,575,11.40847842,NA,0
"2023-07-02 15:51:06","SEN_ALL_5Hz",NA,NA,NA,175,-844,655,11.92752442,NA,0
"2023-07-02 15:51:07","SEN_ALL_5Hz",NA,NA,NA,207,-794,639,11.34661132,NA,0
"2023-07-02 15:51:08","SEN_ALL_5Hz",NA,NA,NA,207,-823,687,13.04827071,NA,0
"2023-07-02 15:51:08","SEN_ALL_5Hz",NA,NA,NA,303,-750,671,16.54061013,NA,0
"2023-07-02 15:51:10","SEN_ALL_5Hz",NA,NA,NA,303,-715,703,15.32858209,NA,0
"2023-07-02 15:51:11","SEN_ALL_5Hz",NA,NA,NA,271,-694,687,13.38472763,NA,0
"2023-07-02 15:51:12","SEN_ALL_5Hz",NA,NA,NA,143,-699,703,10.70581911,NA,0
"2023-07-02 15:51:12","SEN_ALL_5Hz",NA,NA,NA,255,-727,703,11.23752826,NA,0
"2023-07-02 16:05:24","GPS",48.63506317,-123.2894745,94,99,-735,706,7.313468844,NA,1
"2023-07-02 16:05:24","SEN_ALL_5Hz_START",NA,NA,NA,111,-733,719,7.52053605,NA,1
"2023-07-02 16:05:24","SEN_ALL_5Hz",NA,NA,NA,111,-736,719,6.006976657,NA,1
"2023-07-02 16:05:26","SEN_ALL_5Hz",NA,NA,NA,111,-744,703,6.027230969,NA,1
"2023-07-02 16:05:27","SEN_ALL_5Hz",NA,NA,NA,111,-741,703,6.010954707,NA,1
"2023-07-02 16:05:28","SEN_ALL_5Hz",NA,NA,NA,95,-739,719,6.014897318,NA,1
"2023-07-02 16:05:28","SEN_ALL_5Hz",NA,NA,NA,111,-743,703,6.19410513,NA,1
